ID;Text;Question;Answer
666;A efectos de este acuerdo se ha valorado el negocio en, aproximadamente, 5.000 millones de euros, por lo que el importe de venta del 80% de las acciones ascendería a unos 4.000 millones.;¿Qué resultados supone el acuerdo sobre un negocio valorado en 5.000 millones de euros?;que el importe de venta del 80% de las acciones ascendería a unos 4.000 millones
1360;La experiencia de los consumidores es un elemento diferencial dentro de nuestro mercado y, por ello, nuestra estrategia sitúa al cliente en el centro de la propuesta de valor.;¿Por qué su estrategia sitúa al cliente en el centro de la propuesta de valor?;La experiencia de los consumidores es un elemento diferencial dentro de nuestro mercado
143;Gracias a este trabajo conjunto, Bahru pasó de exportar a 38 países, 17 más que en el ejercicio anterior.;¿Cuál fue la consecuencia de este trabajo conjunto?;Bahru pasó de exportar a 38 países, 17 más que en el ejercicio anterior
1460;Leve descenso también de los depósitos debido a la significativa disminución de los saldos procedentes de administraciones públicas.;¿A qué se ha debido el leve descenso de los depósitos?;la significativa disminución de los saldos procedentes de administraciones públicas
490;Como consecuencia de todas las medidas recogidas en este capítulo, se ha experimentado una mejora de la productividad del capital humano (gastos de personal/ventas) de dos puntos básicos.;¿Cuál ha sido la consecuencia de todas las medidas recogidas en este capítulo? ;se ha experimentado una mejora de la productividad del capital humano (gastos de personal/ventas) de dos puntos básicos
3415;El Grupo utiliza determinadas medidas de rendimiento adicionales a las definidas por las NIIF, dado que dichas medidas incorporan información esencial para valorar la evolución del Grupo.;¿Cuál es la causa de que el Grupo utilice determinadas medidas de rendimiento adicionales a las definidas por las NIIF?;dichas medidas incorporan información esencial para valorar la evolución del Grupo
4562;Debido a las cada vez mayores, y distintas, exigencias de nuestros clientes en resistencia a la corrosión, Gestamp desarrolla, en colaboración con sus proveedores de referencia, soluciones que permitan dar respuesta a estas exigencias al menor coste posible.;¿Qué efecto tienen las exigencias, cada vez mayores y diferentes, de los clientes en resistencia a la corrosión?;Gestamp desarrolla, en colaboración con sus proveedores de referencia, soluciones que permitan dar respuesta a estas exigencias al menor coste posible
1271;Concretamente, gracias al apoyo del RUSK, MSF ha podido atender varias emergencias como atención a enfermos de cólera, tres campañas de vacunación contra el sarampión o la atención a enfermos de malaria.;¿Qué ha supuesto el apoyo del RUSK?;MSF ha podido atender varias emergencias como atención a enfermos de cólera, tres campañas de vacunación contra el sarampión o la atención a enfermos de malaria
1948;Las dotaciones aumentan menos que los créditos, con lo que el coste del crédito mejora en 43 p.b.;¿Qué consecuencia tiene que las dotaciones aumenten menos que los créditos?;el coste del crédito mejora en 43 p.b
2824;A estas comunicaciones en tiempo real se conectan habitualmente unos 150 analistas e inversores institucionales de todo el mundo.  Con motivo de las conferencias internacionales que convocan las principales sociedades de bolsa y banca de inversión, habitualmente en Estados Unidos y Europa, mantiene contactos directos con inversores institucionales, gestores de carteras, analistas, banqueros privados, etc.  Recibe anualmente a más de 300 inversores cualificados, ya sea en sesiones individuales O en grupos reducidos y organizados por brokers en la sede central del banco en el Paseo de la Castellana, de Madrid.  Organiza roadshows para visitar inversores o potenciales inversores en las diferentes capitales financieras del mundo (Nueva York, Londres, París, Roma, Fráncfort, Zúrich, Ginebra, etc.) y últimamente también en los países nórdicos (Dinamarca, Finlandia, Suecia y Noruega).;¿Qué efecto han tenido las conferencias internacionales que convocan las principales sociedades de bolsa y banca de inversión, habitualmente en Estados Unidos y Europa?;mantiene contactos directos con inversores institucionales, gestores de carteras, analistas, banqueros privados, etc la sede central del banco en el Paseo de la Castellana, de Madrid
2263;Algunas medidas concretas adoptadas como consecuencia de la autoevaluación del consejo en los últimos años Una modificación estatutaria, aprobada por junta general, de reducir el tamaño máximo del consejo de 30 consejeros a 22.;¿Cuál ha sido la consecuencia de la autoevaluación del consejo en los últimos años?;Algunas medidas concretas adoptadas
461;Gracias al esfuerzo realizado en los últimos años para transformar nuestras redes y sistemas de soporte operativo y de negocio, desde Telefónica ponemos foco para cumplir con las expectativas de nuestros clientes.;¿A qué se debe que Telefónica haya conseguido cumplir con las expectativas de sus clientes?;esfuerzo realizado en los últimos años para transformar nuestras redes y sistemas de soporte operativo y de negocio
2201;En el negocio liberalizado, las principales líneas de actuación son las siguientes: > Continuar con la gestión integrada del negocio liberalizado, que se probó como una estrategia que dio resultados muy positivos y estables, independientemente de las condiciones de mercado, gracias al equipo altamente cualificado que gestiona la compra de combustible y de electricidad, junto con una cartera de generación competitiva y un negocio de comercialización líder en el sector. > Reestructurar de manera planificada la cartera de contratos de gas, de manera que se proporcione estabilidad de suministro en el período 2016-2019 y que permita mantener un buen balance entre las fuentes de suministro y la utilización del gas, así como aprovechar la oportunidad de crecer en el mercado minorista.;¿Qué permitió el equipo altamente cualificado que gestiona la compra de combustible y de electricidad, junto con una cartera de generación competitiva y un negocio de comercialización líder en el sector?;las condiciones de mercado ctura planificada la cartera de contratos de gas se proporcione estabilidad de suministro en el período 2016-2019 mantener un buen balance entre las fuentes de suministro y la utilización del gas aprovechar la oportunidad de crecer en el mercado minorista
2634;Finalmente, todas las marcas han realizado una más que destacable función social y cultural en sus territorios de influencia gracias a acciones de patrocinio, mecenazgo y de responsabilidad social corporativa.;¿Cuál ha sido el efecto de acciones de patrocinio, mecenazgo y de responsabilidad social corporativa?;todas las marcas han realizado una más que destacable función social y cultural en sus territorios de influencia
2624;La tasa de cobertura se sitúa en 100%. Reino Unido 4 reduce su ratio de morosidad situándola en el 1,79% (-19 p.b. en el año), debido al buen comportamiento generalizado en todos los segmentos, en particular retail, donde destaca la evolución de la cartera hipotecaria.;¿A qué se debe que Reino Unido 4 reduca su ratio de morosidad situándola en el 1,79% (-19 p.b. en el año)?;buen comportamiento generalizado en todos los segmentos, en particular retail, donde destaca la evolución de la cartera hipotecaria
2971;La diversidad cultural de la que hemos hecho gala en los últimos tiempos se verá potenciada ya que Meliá Hotels International ha incrementado su presencia con la apertura de 17 nuevos hoteles, en cuatro nuevos países.;¿Por qué se verá la diversidad cultural potenciada?;hemos hecho gala en los Meliá Hotels International ha incrementado su presencia con la apertura de 17 nuevos hoteles, en cuatro nuevos países
2477;Entre los indicadores tradicionales, el indicador más representativo para nosotros  es el Índice de Gravedad dado que es un compendio de la cantidad de accidentes y la gravedad de los mismos.;¿Por qué razón, entre los indicadores tradicionales, el indicador más representativo para ellos es el Índice de Gravedad? ;que es un compendio de la cantidad de accidentes y la gravedad de los mismos
1893;Como consecuencia de dicho descenso, las emisiones SO 2 , CO y NO X asociadas a este combustible también disminuyen.;¿Cuál es la consecuencia de dicho descenso?;las emisiones SO 2 , CO y NO X asociadas a este combustible también disminuyen
407;"Gracias a las modificaciones introducidas en el diseño del nuevo horno; parámetros como el suministro de materias primas, la utilización de los quemadores, los sensores instalados o el balance entre energía fósil y eléctrica pueden ser gestionados de una manera más rápida, moderna y eficiente.";Las modificaciones introducidas en el diseño del nuevo horno, ¿qué han facilitado?;parámetros como el suministro de materias primas, la utilización de los quemadores, los sensores instalados o el balance entre energía fósil y eléctrica pueden ser gestionados de una manera más rápida, moderna y eficiente
